Materials,Predictions,Experiments,First ionization energy difference,Pauling electronegativity difference,Average lattice size,Lattice size difference,Fermi level difference
(SrPrEuDyEr)B6,Multiple,--,3.840481186,9.208763266,4.1364,1.002469074,19.26959261
(SrPrEuDyTm)B6,Multiple,--,4.239218889,9.349342647,4.135,1.043776707,19.23325027
(SrPrEuDyLu)B6,Multiple,--,3.240345964,9.658838678,4.1338,1.081348469,19.20165746
(SrPrEuHoEr)B6,Multiple,--,4.072473898,9.316935816,4.1356,1.022526038,19.14767717
(SrPrEuHoTm)B6,Multiple,--,4.430409994,9.451845548,4.1342,1.062466273,19.11005533
(SrPrEuHoLu)B6,Multiple,--,3.722870543,9.750174951,4.133,1.098912608,19.07732953
(SrPrEuErTm)B6,Multiple,--,4.692710099,9.565091665,4.1336,1.077192903,19.1243427
(SrPrEuErLu)B6,Multiple,--,4.247748223,9.852131742,4.1324,1.112796801,19.0917517
(SrPrEuTmLu)B6,Multiple,--,4.726210158,9.964264329,4.131,1.147432146,19.05351672
(SrPrGdTbDy)B6,Multiple,--,3.989748536,8.545347224,4.128,0.984612473,14.20282999
(SrPrGdTbHo)B6,Multiple,--,4.136275441,8.721661193,4.1272,1.001168176,14.14942389
(SrPrGdTbEr)B6,Multiple,--,4.360032426,8.907466912,4.1266,1.014388743,14.15527601
(SrPrGdTbTm)B6,Multiple,--,4.610505291,9.102044743,4.1252,1.047760509,14.13997395
(SrPrGdTbLu)B6,Multiple,--,4.802543667,9.514817739,4.124,1.078981351,14.12723267
(SrPrGdDyHo)B6,Multiple,--,4.136275441,9.078399165,4.1268,1.008510864,14.10644974
(SrPrGdDyEr)B6,Multiple,--,4.360032426,9.208763266,4.1262,1.021503044,14.11255476
(SrPrGdDyTm)B6,Multiple,--,4.610505291,9.349342647,4.1248,1.054348548,14.09657906
(SrPrGdDyLu)B6,Multiple,--,4.802543667,9.658838678,4.1236,1.085129414,14.08324316
(SrPrGdHoEr)B6,Multiple,--,4.455070504,9.316935816,4.1254,1.036681951,14.05411111
(SrPrGdHoTm)B6,Multiple,--,4.683181317,9.451845548,4.124,1.068467275,14.03709602
(SrPrGdHoLu)B6,Multiple,--,5.028213602,9.750174951,4.1228,1.098358141,14.02284214
(SrPrGdErTm)B6,Multiple,--,4.826083811,9.565091665,4.1234,1.079857541,14.04366818
(SrPrGdErLu)B6,Multiple,--,5.316671649,9.852131742,4.1222,1.109074467,14.02952318
(SrPrGdTmYb)B6,Multiple,--,5.206426752,9.102044743,4.1308,0.991586829,19.98134569
(SrPrGdTmLu)B6,Multiple,--,5.611259821,9.964264329,4.1208,1.136614049,14.01201284
(SrPrGdYbLu)B6,Multiple,--,5.906298182,9.514817739,4.1296,1.028240471,19.95080804
(SrPrTbDyHo)B6,Multiple,--,3.481283825,8.997460136,4.1256,1.026951532,14.09726966
(SrPrTbDyEr)B6,Multiple,--,3.808632446,9.16856984,4.125,1.039318842,14.10342505
(SrPrTbDyTm)B6,Multiple,--,4.14578575,9.348752316,4.1236,1.07072614,14.08731521
(SrPrTbDyYb)B6,Multiple,--,4.482208664,7.904387316,4.1324,0.940168236,20.10186487
(SrPrTbDyLu)B6,Multiple,--,3.853286545,9.733788167,4.1224,1.100305946,14.07386091
(SrPrTbHoEr)B6,Multiple,--,3.973591823,9.315183977,4.1242,1.053721098,14.04454717
(SrPrTbHoTm)B6,Multiple,--,4.27808564,9.488142461,4.1228,1.084125075,14.02739479
(SrPrTbHoYb)B6,Multiple,--,4.587915717,8.14475705,4.1316,0.959590411,19.98691994
(SrPrTbHoLu)B6,Multiple,--,4.192258444,9.85915493,4.1216,1.112859949,14.01301974
(SrPrTbErTm)B6,Multiple,--,4.485866661,9.637443451,4.1222,1.094976576,14.03401873
(SrPrTbErYb)B6,Multiple,--,4.765108748,8.392199146,4.131,0.974922806,20.00023555
(SrPrTbErLu)B6,Multiple,--,4.592769203,9.994423345,4.121,1.123070756,14.01975289
(SrPrTbTmYb)B6,Multiple,--,4.973394565,8.645955217,4.1296,1.013073174,19.96494529
(SrPrTbTmLu)B6,Multiple,--,4.979089304,10.13907598,4.1196,1.149439185,14.00210375
(SrPrTbYbLu)B6,Multiple,--,5.350622635,9.169737405,4.1284,1.048202952,19.9342684
(SrPrDyHoEr)B6,Multiple,--,3.973591823,9.470416702,4.1238,1.060054524,13.99788188
(SrPrDyHoTm)B6,Multiple,--,4.27808564,9.595449567,4.1224,1.089989544,13.98002727
(SrPrDyHoYb)B6,Multiple,--,4.587915717,8.997460136,4.1312,0.968290084,19.9050416
(SrPrDyHoLu)B6,Multiple,--,4.192258444,9.874359354,4.1212,1.118329863,13.96503233
(SrPrDyErTm)B6,Multiple,--,4.485866661,9.699565514,4.1218,1.100658652,13.98691604
(SrPrDyErYb)B6,Multiple,--,4.765108748,9.16856984,4.1306,0.983349211,19.91865966
(SrPrDyErLu)B6,Multiple,--,4.592769203,9.967939577,4.1206,1.128369441,13.972032
(SrPrDyTmYb)B6,Multiple,--,4.973394565,9.348752316,4.1292,1.020875796,19.88256303
(SrPrDyTmLu)B6,Multiple,--,4.979089304,10.07171882,4.1192,1.15433951,13.95367291
(SrPrDyYbLu)B6,Multiple,--,5.350622635,9.733788167,4.128,1.055490124,19.85117224
(SrPrHoErTm)B6,Multiple,--,4.570236025,9.783628248,4.121,1.112958489,13.92172046
(SrPrHoErYb)B6,Multiple,--,4.829044362,9.315183977,4.1298,1.001123713,19.79769469
(SrPrHoErLu)B6,Multiple,--,4.838857408,10.04236371,4.1198,1.139891758,13.90588186
(SrPrHoTmYb)B6,Multiple,--,5.018876716,9.488142461,4.1284,1.03740016,19.76034673
(SrPrHoTmLu)B6,Multiple,--,5.189022067,10.1418494,4.1184,1.165055924,13.88642704
(SrPrHoYbLu)B6,Multiple,--,5.531048883,9.85915493,4.1272,1.070976872,19.72784788
(SrPrErTmYb)B6,Multiple,--,5.129870706,9.637443451,4.1278,1.050569892,19.77452713
(SrPrErTmLu)B6,Multiple,--,5.460944124,10.22247367,4.1178,1.173878692,13.89391917
(SrPrErYbLu)B6,Multiple,--,5.771359385,9.994423345,4.1266,1.083365281,19.74216011
(SrPrTmYbLu)B6,Multiple,--,6.023947371,10.13907598,4.1252,1.114717957,19.7042125
(SrNdSmEuLu)B6,Multiple,--,1.814428813,9.34293809,4.1366,1.000319631,18.81282351
(SrNdSmGdDy)B6,Multiple,--,3.879921349,8.527381013,4.1304,0.914332578,13.98187292
(SrNdSmGdHo)B6,Multiple,--,4.092293693,8.670577423,4.1296,0.933296356,13.9161932
(SrNdSmGdEr)B6,Multiple,--,4.379148846,8.824404449,4.129,0.948319154,13.92349968
(SrNdSmGdTm)B6,Multiple,--,4.679579074,8.988180329,4.1276,0.98585168,13.90432323
(SrNdSmGdLu)B6,Multiple,--,4.381844655,9.34293809,4.1264,1.020556199,13.88816054
(SrNdSmTbDy)B6,Multiple,--,2.872892463,8.224225022,4.1292,0.937249452,13.97180729
(SrNdSmTbHo)B6,Multiple,--,3.229613497,8.417381292,4.1284,0.955188341,13.90567046
(SrNdSmTbEr)B6,Multiple,--,3.656372253,8.61965599,4.1278,0.969450952,13.91303106
(SrNdSmTbTm)B6,Multiple,--,4.067705983,8.830278842,4.1264,1.005249076,13.89371043
(SrNdSmTbLu)B6,Multiple,--,3.081089326,9.273731781,4.1252,1.038521811,13.87742049
(SrNdSmDyHo)B6,Multiple,--,3.229613497,8.88521954,4.128,0.963160747,13.85410305
(SrNdSmDyEr)B6,Multiple,--,3.656372253,9.026804646,4.1274,0.977167837,13.86174052
(SrNdSmDyTm)B6,Multiple,--,4.067705983,9.178494794,4.126,1.012380107,13.84168237
(SrNdSmDyLu)B6,Multiple,--,3.081089326,9.509720427,4.1248,1.045166298,13.8247413
(SrNdSmHoTm)B6,Multiple,--,4.261391905,9.290795558,4.1252,1.027600237,13.76889183
(SrNdSmHoLu)B6,Multiple,--,3.577809524,9.609967016,4.124,1.059403874,13.75094501
(SrNdSmErTm)B6,Multiple,--,4.528313919,9.413821637,4.1246,1.039826726,13.77704102
(SrNdSmErLu)B6,Multiple,--,4.114510018,9.720834428,4.1234,1.070887924,13.75921353
(SrNdSmTmLu)B6,Multiple,--,4.601454715,9.841842667,4.122,1.100241556,13.73747403
(SrNdSmYbLu)B6,Multiple,--,5.051078862,9.273731781,4.1308,0.981846288,19.46572378
(SrNdEuGdLu)B6,Multiple,--,4.365085097,9.467776531,4.1334,1.045032422,19.18171139
(SrNdEuTbDy)B6,Multiple,--,2.816862963,8.556149733,4.1362,0.952135523,19.33855747
(SrNdEuTbHo)B6,Multiple,--,3.171164146,8.727934853,4.1354,0.97311666,19.21922788
(SrNdEuTbEr)B6,Multiple,--,3.596757778,8.909368529,4.1348,0.989564195,19.23305536
(SrNdEuTbTm)B6,Multiple,--,4.007685295,9.099735759,4.1334,1.030140016,19.19640617
(SrNdEuTbLu)B6,Multiple,--,3.082895102,9.504577849,4.1322,1.067159514,19.16454184
(SrNdEuDyHo)B6,Multiple,--,3.171164146,9.042466392,4.135,0.982588589,19.13422312
(SrNdEuDyEr)B6,Multiple,--,3.596757778,9.169687879,4.1344,0.998745404,19.14836792
(SrNdEuDyTm)B6,Multiple,--,4.007685295,9.30723969,4.133,1.038660693,19.11087268
(SrNdEuDyLu)B6,Multiple,--,3.082895102,9.611034195,4.1318,1.075137151,19.07825928
(SrNdEuHoEr)B6,Multiple,--,3.830655727,9.274798881,4.1336,1.017974003,19.02272198
(SrNdEuHoTm)B6,Multiple,--,4.19789075,9.406770707,4.1322,1.056570164,18.98391337
(SrNdEuHoLu)B6,Multiple,--,3.570781922,9.699565514,4.131,1.091957334,18.95013683
(SrNdEuErTm)B6,Multiple,--,4.462413687,9.517143626,4.1316,1.070733973,18.99864839
(SrNdEuErLu)B6,Multiple,--,4.100537827,9.79880844,4.1304,1.105304024,18.96501027
(SrNdEuTmLu)B6,Multiple,--,4.582657083,9.908322179,4.129,1.138753815,18.92557208
(SrNdGdTbDy)B6,Multiple,--,3.709593783,8.556149733,4.126,0.97067302,14.13801849
(SrNdGdTbHo)B6,Multiple,--,3.854815541,8.727934853,4.1252,0.98652055,14.08167736
(SrNdGdTbEr)B6,Multiple,--,4.082082255,8.909368529,4.1246,0.999237757,14.08787678
(SrNdGdTbTm)B6,Multiple,--,4.338516138,9.099735759,4.1232,1.031525766,14.07164982
(SrNdGdTbLu)B6,Multiple,--,4.631569948,9.504577849,4.122,1.061915023,14.05809258
(SrNdGdDyHo)B6,Multiple,--,3.854815541,9.042466392,4.1248,0.993502597,14.03671793
(SrNdGdDyEr)B6,Multiple,--,4.082082255,9.169687879,4.1242,1.005995726,14.04317571
(SrNdGdDyTm)B6,Multiple,--,4.338516138,9.30723969,4.1228,1.037766666,14.02626056
(SrNdGdDyLu)B6,Multiple,--,4.631569948,9.611034195,4.1216,1.067723023,14.01209582
(SrNdGdHoEr)B6,Multiple,--,4.172813318,9.274798881,4.1234,1.020492151,13.98168813
(SrNdGdHoTm)B6,Multiple,--,4.405777807,9.406770707,4.122,1.051219845,13.963711
(SrNdGdHoYb)B6,Multiple,--,4.656684451,8.727934853,4.1308,0.926823986,19.88560887
(SrNdGdHoLu)B6,Multiple,--,4.85462989,9.699565514,4.1208,1.080299045,13.94860833
(SrNdGdErTm)B6,Multiple,--,4.547256935,9.517143626,4.1214,1.062136134,13.97064607
(SrNdGdErYb)B6,Multiple,--,4.774482066,8.909368529,4.1302,0.942387465,19.89927874
(SrNdGdErLu)B6,Multiple,--,5.142316659,9.79880844,4.1202,1.090549943,13.95565465
(SrNdGdTmYb)B6,Multiple,--,4.932913771,9.099735759,4.1288,0.981126828,19.86304401
(SrNdGdTmLu)B6,Multiple,--,5.437423096,9.908322179,4.1188,1.117083461,13.93717148
(SrNdGdYbLu)B6,Multiple,--,5.733605706,9.504577849,4.1276,1.01680184,19.83153108
(SrNdTbDyHo)B6,Multiple,--,3.180338438,8.995497088,4.1236,1.010830592,14.02714142
(SrNdTbDyEr)B6,Multiple,--,3.521222707,9.162604676,4.123,1.022710097,14.03365068
(SrNdTbDyTm)B6,Multiple,--,3.871597358,9.338922464,4.1216,1.053067393,14.01659842
(SrNdTbDyYb)B6,Multiple,--,4.219889098,7.960694083,4.1304,0.931103261,19.98728074
(SrNdTbDyLu)B6,Multiple,--,3.675760156,9.716651216,4.1204,1.08184222,14.00231267
(SrNdTbHoEr)B6,Multiple,--,3.686423611,9.305437514,4.1222,1.036442482,13.97171906
(SrNdTbHoTm)B6,Multiple,--,4.001536351,9.474692077,4.1208,1.065810696,13.95360152
(SrNdTbHoYb)B6,Multiple,--,4.321601392,8.194335419,4.1296,0.949738543,19.86884695
(SrNdTbHoLu)B6,Multiple,--,4.016345163,9.83868893,4.1196,1.093751447,13.93837491
(SrNdTbErTm)B6,Multiple,--,4.211496494,9.620476121,4.1202,1.076195398,13.96058955
(SrNdTbErYb)B6,Multiple,--,4.498717759,8.435373446,4.129,0.964509942,19.88257731
(SrNdTbErLu)B6,Multiple,--,4.419997679,9.97071736,4.119,1.103502615,13.94547455
(SrNdTbTmYb)B6,Multiple,--,4.709702356,8.683042217,4.1276,1.001446333,19.8461813
(SrNdTbTmLu)B6,Multiple,--,4.809636067,10.11222419,4.1176,1.128878107,13.92684938
(SrNdTbYbLu)B6,Multiple,--,5.184292317,9.195556138,4.1264,1.035637102,19.8145256
(SrNdDyHoEr)B6,Multiple,--,3.686423611,9.422317512,4.1218,1.042432046,13.92298486
(SrNdDyHoTm)B6,Multiple,--,4.001536351,9.544560884,4.1204,1.071337799,13.90414907
(SrNdDyHoYb)B6,Multiple,--,4.321601392,8.995497088,4.1292,0.958044544,19.78461222
(SrNdDyHoLu)B6,Multiple,--,4.016345163,9.818217347,4.1192,1.098889089,13.8882884
(SrNdDyErTm)B6,Multiple,--,4.211496494,9.645931538,4.1198,1.081542277,13.911408
(SrNdDyErYb)B6,Multiple,--,4.498717759,9.162604676,4.1286,0.972550223,19.79865271
(SrNdDyErLu)B6,Multiple,--,4.419997679,9.909189591,4.1186,1.108470777,13.89566072
(SrNdDyTmYb)B6,Multiple,--,4.709702356,9.338922464,4.1272,1.00887875,19.76142981
(SrNdDyTmLu)B6,Multiple,--,4.809636067,10.01045383,4.1172,1.133451768,13.87630917
(SrNdDyYbLu)B6,Multiple,--,5.184292317,9.716651216,4.126,1.042566069,19.72904198
(SrNdHoErTm)B6,Multiple,--,4.290996959,9.727277901,4.119,1.093199311,13.8430149
(SrNdHoErYb)B6,Multiple,--,4.556880852,9.305437514,4.1278,0.989583094,19.67404595
(SrNdHoErLu)B6,Multiple,--,4.664108037,9.981019915,4.1178,1.119358628,13.82629118
(SrNdHoTmYb)B6,Multiple,--,4.748741853,9.474692077,4.1264,1.024691185,19.63553949
(SrNdHoTmLu)B6,Multiple,--,5.016522253,10.07804039,4.1164,1.143540708,13.80581839
(SrNdHoYbLu)B6,Multiple,--,5.360980173,9.83868893,4.1252,1.057363152,19.60201489
(SrNdErTmYb)B6,Multiple,--,4.856635225,9.620476121,4.1258,1.037351917,19.6501568
(SrNdErTmLu)B6,Multiple,--,5.287173391,10.15620566,4.1158,1.151915724,13.81369464
(SrNdErYbLu)B6,Multiple,--,5.599161518,9.97071736,4.1246,1.06925781,19.61676749
(SrNdTmYbLu)B6,Multiple,--,5.85107495,10.11222419,4.1232,1.099536242,19.57764573
(SrSmEuGdTb)B6,Multiple,--,3.367991599,8.395107553,4.1348,0.932975643,19.08756983
(SrSmEuGdDy)B6,Multiple,--,3.367991599,8.735157587,4.1344,0.942696974,18.99943928
(SrSmEuGdHo)B6,Multiple,--,3.571839767,8.850790017,4.1336,0.963023441,18.86844631
(SrSmEuGdEr)B6,Multiple,--,3.859345537,8.977557968,4.133,0.979006246,18.88366142
(SrSmEuGdTm)B6,Multiple,--,4.165607498,9.114865714,4.1316,1.01858181,18.84331205
(SrSmEuGdLu)B6,Multiple,--,4.14034287,9.418720694,4.1304,1.054832369,18.80817056
(SrSmEuTbDy)B6,Multiple,--,2.300691257,8.675269378,4.1332,0.967821541,18.98147305
(SrSmEuTbHo)B6,Multiple,--,2.679299498,8.831840672,4.1324,0.987082444,18.84991337
(SrSmEuTbEr)B6,Multiple,--,3.13212486,8.998467546,4.1318,1.002276866,18.86519591
(SrSmEuTbTm)B6,Multiple,--,3.565335614,9.174466881,4.1304,1.040058704,18.82466676
(SrSmEuTbLu)B6,Multiple,--,2.875218182,9.551970644,4.1292,1.074832372,18.78936604
(SrSmEuDyHo)B6,Multiple,--,2.679299498,9.015463989,4.132,0.99573211,18.75663841
(SrSmEuDyEr)B6,Multiple,--,3.13212486,9.131933024,4.1314,1.010662747,18.77226686
(SrSmEuDyTm)B6,Multiple,--,3.565335614,9.25901565,4.13,1.04784163,18.7308153
(SrSmEuDyLu)B6,Multiple,--,2.875218182,9.542799501,4.1288,1.082116024,18.69469755
(SrSmEuHoEr)B6,Multiple,--,3.364495575,9.226742929,4.1306,1.028333568,18.63382162
(SrSmEuHoTm)B6,Multiple,--,3.748139997,9.348580491,4.1292,1.064304008,18.5909363
(SrSmEuHoLu)B6,Multiple,--,3.35424133,9.621993127,4.128,1.097573546,18.55354823
(SrSmEuErTm)B6,Multiple,--,4.012897412,9.449209798,4.1286,1.077408963,18.60720907
(SrSmEuErLu)B6,Multiple,--,3.878006936,9.712101315,4.1274,1.109921881,18.56997228
(SrSmEuTmLu)B6,Multiple,--,4.356351591,9.812704645,4.126,1.141127135,18.52639889
(SrSmGdTbDy)B6,Multiple,--,3.136482019,8.675269378,4.123,0.967738896,13.96928436
(SrSmGdTbHo)B6,Multiple,--,3.274569247,8.831840672,4.1222,0.982218496,13.9030343
(SrSmGdTbEr)B6,Multiple,--,3.50735462,8.998467546,4.1216,0.993942344,13.9104083
(SrSmGdTbTm)B6,Multiple,--,3.77603802,9.174466881,4.1202,1.024026561,13.89105197
(SrSmGdTbYb)B6,Multiple,--,4.061236119,7.82558372,4.129,0.906189728,19.73802787
(SrSmGdTbLu)B6,Multiple,--,4.334582376,9.551970644,4.119,1.052657606,13.87473051
(SrSmGdDyHo)B6,Multiple,--,3.274569247,9.015463989,4.1218,0.988525912,13.85139013
(SrSmGdDyEr)B6,Multiple,--,3.50735462,9.131933024,4.1212,1.000038581,13.85904124
(SrSmGdDyTm)B6,Multiple,--,3.77603802,9.25901565,4.1198,1.029634053,13.83894677
(SrSmGdDyLu)B6,Multiple,--,4.334582376,9.542799501,4.1186,1.057854518,13.82197364
(SrSmGdHoEr)B6,Multiple,--,3.583985002,9.226742929,4.1204,1.013244601,13.78727147
(SrSmGdHoTm)B6,Multiple,--,3.826816054,9.348580491,4.119,1.041851596,13.76603744
(SrSmGdHoYb)B6,Multiple,--,4.090824735,8.831840672,4.1278,0.932797756,19.52090571
(SrSmGdHoLu)B6,Multiple,--,4.54618532,9.621993127,4.1178,1.069237974,13.74805772
(SrSmGdErTm)B6,Multiple,--,3.962032758,9.449209798,4.1184,1.051869734,13.77420071
(SrSmGdErYb)B6,Multiple,--,4.199477582,8.998467546,4.1272,0.947172104,19.53599221
(SrSmGdErLu)B6,Multiple,--,4.826410232,9.712101315,4.1172,1.07862159,13.7563404
(SrSmGdTmYb)B6,Multiple,--,4.357102509,9.174466881,4.1258,0.983275187,19.49597999
(SrSmGdTmLu)B6,Multiple,--,5.117838223,9.812704645,4.1158,1.103226771,13.73456317
(SrSmGdYbLu)B6,Multiple,--,5.412438506,9.551970644,4.1246,1.016847957,19.46112146
(SrSmTbDyHo)B6,Multiple,--,2.557878651,9.072184233,4.1206,1.003851848,13.84048029
(SrSmTbDyEr)B6,Multiple,--,2.931166557,9.225755286,4.12,1.014783736,13.84818669
(SrSmTbDyTm)B6,Multiple,--,3.312155482,9.388900098,4.1186,1.043038525,13.82794494
(SrSmTbDyYb)B6,Multiple,--,3.686938297,8.220431434,4.1274,0.936304972,19.63295487
(SrSmTbDyLu)B6,Multiple,--,3.38912531,9.741459885,4.1174,1.070135882,13.81084181
(SrSmTbHoEr)B6,Multiple,--,3.093092196,9.355944924,4.1192,1.027262798,13.77593923
(SrSmTbHoTm)B6,Multiple,--,3.432461714,9.512590675,4.1178,1.054576187,13.75455404
(SrSmTbHoYb)B6,Multiple,--,3.775443992,8.431970419,4.1266,0.953390146,19.50256979
(SrSmTbHoLu)B6,Multiple,--,3.722645405,9.852449513,4.1166,1.080877254,13.73644088
(SrSmTbErTm)B6,Multiple,--,3.644561929,9.646542455,4.1172,1.06408484,13.76277434
(SrSmTbErYb)B6,Multiple,--,3.949209356,8.651808252,4.126,0.967035257,19.51772205
(SrSmTbErLu)B6,Multiple,--,4.123391178,9.973634947,4.116,1.08977947,13.74478101
(SrSmTbTmYb)B6,Multiple,--,4.164279329,8.879183497,4.1246,1.001470641,19.47753449
(SrSmTbTmLu)B6,Multiple,--,4.512675925,10.10452962,4.1146,1.113268598,13.72285076
(SrSmTbYbLu)B6,Multiple,--,4.888025691,9.353786377,4.1234,1.033662997,19.44252066
(SrSmDyHoEr)B6,Multiple,--,3.093092196,9.354683815,4.1188,1.032627717,13.7202333
(SrSmDyHoTm)B6,Multiple,--,3.432461714,9.46733836,4.1174,1.059499847,13.6980747
(SrSmDyHoYb)B6,Multiple,--,3.775443992,9.072184233,4.1262,0.960944038,19.41026305
(SrSmDyHoLu)B6,Multiple,--,3.722645405,9.722650388,4.1162,1.085428464,13.67927864
(SrSmDyErTm)B6,Multiple,--,3.644561929,9.55943382,4.1168,1.068835458,13.70658681
(SrSmDyErYb)B6,Multiple,--,3.949209356,9.225755286,4.1256,0.974343425,19.42575263
(SrSmDyErLu)B6,Multiple,--,4.123391178,9.804875487,4.1156,1.094167181,13.68791269
(SrSmDyTmYb)B6,Multiple,--,4.164279329,9.388900098,4.1242,1.008214073,19.38466555
(SrSmDyTmLu)B6,Multiple,--,4.512675925,9.897610922,4.1142,1.117275403,13.66519946
(SrSmDyYbLu)B6,Multiple,--,4.888025691,9.741459885,4.123,1.039936139,19.34885494
(SrSmHoErTm)B6,Multiple,--,3.708745049,9.631754185,4.116,1.079329885,13.62738305
(SrSmHoErYb)B6,Multiple,--,3.990256412,9.355944924,4.1248,0.989946657,19.28865307
(SrSmHoErLu)B6,Multiple,--,4.356704366,9.868144911,4.1148,1.103922976,13.60765698
(SrSmHoTmYb)B6,Multiple,--,4.184860307,9.512590675,4.1234,1.022679902,19.24616795
(SrSmHoTmLu)B6,Multiple,--,4.707668894,9.956823984,4.1134,1.126258803,13.58373436
(SrSmHoYbLu)B6,Multiple,--,5.05219496,9.852449513,4.1222,1.053450542,19.20911868
(SrSmErTmYb)B6,Multiple,--,4.282614944,9.646542455,4.1228,1.034359601,19.2622858
(SrSmErTmLu)B6,Multiple,--,4.970228254,10.02680474,4.1128,1.133830425,13.59291195
(SrSmErYbLu)B6,Multiple,--,5.281219812,9.973634947,4.1216,1.064409918,19.22538403
(SrSmTmYbLu)B6,Multiple,--,5.527806929,10.10452962,4.1202,1.092600602,19.18222802
(SrEuGdTbDy)B6,Multiple,--,3.023596605,8.916560607,4.13,1.007682908,19.33447671
(SrEuGdTbHo)B6,Multiple,--,3.158925572,9.056212077,4.1292,1.024774997,19.2150182
(SrEuGdTbEr)B6,Multiple,--,3.392086953,9.206186892,4.1286,1.038367392,19.22886101
(SrEuGdTbTm)B6,Multiple,--,3.662931722,9.365858116,4.1272,1.072510627,19.19217095
(SrEuGdTbLu)B6,Multiple,--,4.287307929,9.711849239,4.126,1.104293335,19.16027043
(SrEuGdDyHo)B6,Multiple,--,3.158925572,9.106974239,4.1288,1.032402,19.12992626
(SrEuGdDyEr)B6,Multiple,--,3.392086953,9.211076186,4.1282,1.045765388,19.14408668
(SrEuGdDyTm)B6,Multiple,--,3.662931722,9.325956526,4.1268,1.079381383,19.10654979
(SrEuGdDyLu)B6,Multiple,--,4.287307929,9.585982878,4.1256,1.11072356,19.07389951
(SrEuGdHoEr)B6,Multiple,--,3.464502967,9.294246279,4.1274,1.061477299,19.01830597
(SrEuGdHoTm)B6,Multiple,--,3.709045838,9.404288276,4.126,1.094032547,18.97945447
(SrEuGdHoYb)B6,Multiple,--,3.975618345,9.056212077,4.1348,0.953807988,21.54037909
(SrEuGdHoLu)B6,Multiple,--,4.495141424,9.654715382,4.1248,1.124484955,18.94563996
(SrEuGdErTm)B6,Multiple,--,3.842071983,9.493778271,4.1254,1.105793798,18.99420567
(SrEuGdErYb)B6,Multiple,--,4.081465143,9.206186892,4.1342,0.970364989,21.56616752
(SrEuGdErLu)B6,Multiple,--,4.7724137,9.734444162,4.1242,1.13557348,18.96052971
(SrEuGdTmYb)B6,Multiple,--,4.238388648,9.365858116,4.1328,1.011223994,21.49756286
(SrEuGdTmLu)B6,Multiple,--,5.061913542,9.824784228,4.1228,1.163893414,18.92104804
(SrEuTbDyHo)B6,Multiple,--,2.434639569,9.266745717,4.1276,1.051759875,19.11256627
(SrEuTbDyEr)B6,Multiple,--,2.814753198,9.405058902,4.127,1.064496372,19.12679006
(SrEuTbDyTm)B6,Multiple,--,3.202075463,9.553200065,4.1256,1.096670209,19.08908422
(SrEuTbDyYb)B6,Multiple,--,3.582181483,8.602620144,4.1344,0.958940534,21.73043043
(SrEuTbDyLu)B6,Multiple,--,3.350173855,9.876681382,4.1244,1.126808234,19.05628435
(SrEuTbHoEr)B6,Multiple,--,2.974770401,9.52115301,4.1262,1.079429517,19.00046268
(SrEuTbHoTm)B6,Multiple,--,3.319105623,9.663433298,4.1248,1.110600334,18.96143721
(SrEuTbHoYb)B6,Multiple,--,3.666740248,8.790500694,4.1336,0.978935886,21.5105351
(SrEuTbHoLu)B6,Multiple,--,3.679562334,9.975395061,4.1236,1.139894282,18.92746865
(SrEuTbErTm)B6,Multiple,--,3.53080593,9.784056503,4.1242,1.121822083,18.97625403
(SrEuTbErYb)B6,Multiple,--,3.838895884,8.987375089,4.133,0.994667544,21.53642702
(SrEuTbErLu)B6,Multiple,--,4.077260754,10.08439981,4.123,1.150476956,18.94242456
(SrEuTbTmYb)B6,Multiple,--,4.054256626,9.192526912,4.1316,1.033653785,21.46754605
(SrEuTbTmLu)B6,Multiple,--,4.464600006,10.20324855,4.1216,1.177625102,18.90276648
(SrEuTbYbLu)B6,Multiple,--,4.838610504,9.625002375,4.1304,1.069401957,21.40696887
(SrEuDyHoEr)B6,Multiple,--,2.974770401,9.400669337,4.1258,1.086044767,18.9107258
(SrEuDyHoYb)B6,Multiple,--,3.666740248,9.266745717,4.1332,0.987934766,21.35879612
(SrEuDyHoLu)B6,Multiple,--,3.679562334,9.735762904,4.1232,1.14564594,18.83604914
(SrEuDyErTm)B6,Multiple,--,3.53080593,9.583700397,4.1238,1.127785872,18.8859614
(SrEuDyErYb)B6,Multiple,--,3.838895884,9.405058902,4.1326,1.003390862,21.3852214
(SrEuDyErLu)B6,Multiple,--,4.077260754,9.808075412,4.1226,1.156057501,18.85134441
(SrEuDyTmYb)B6,Multiple,--,4.054256626,9.553200065,4.1312,1.04174885,21.31491638
(SrEuDyTmLu)B6,Multiple,--,4.464600006,9.891009619,4.1212,1.182807717,18.81078141
(SrEuDyYbLu)B6,Multiple,--,4.838610504,9.876681382,4.13,1.076978417,21.25307307
(SrEuHoErTm)B6,Multiple,--,3.590545428,9.645920046,4.123,1.140617304,18.75161412
(SrEuHoErYb)B6,Multiple,--,3.875202849,9.52115301,4.1318,1.021725081,21.15470991
(SrEuHoErLu)B6,Multiple,--,4.306758292,9.861823926,4.1218,1.168112816,18.7157734
(SrEuHoTmYb)B6,Multiple,--,4.069861998,9.663433298,4.1304,1.058825776,21.08216932
(SrEuHoTmLu)B6,Multiple,--,4.655861982,9.94093444,4.1204,1.194058829,18.67380422
